HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2019-06-26 10:00:00,13599.61,1478.12,3419.10,890.79,14448.62,3966.03,6915.45,1255.18,45972.90
2019-06-26 11:00:00,14391.46,1583.84,3502.84,950.11,15702.45,4287.72,7411.87,1300.31,49130.61
2019-06-26 12:00:00,15388.80,1697.43,3591.33,1017.80,16919.31,4578.34,7993.21,1364.04,52550.27
2019-06-26 13:00:00,16208.02,1817.12,3673.08,1071.40,18001.91,4793.53,8497.81,1433.34,55496.21
2019-06-26 14:00:00,16525.29,1944.01,3747.50,1123.49,18956.13,4986.56,8919.89,1510.51,57713.36
2019-06-26 15:00:00,16444.14,2016.44,3809.38,1167.57,19639.03,5101.96,9212.52,1583.07,58974.12
2019-06-26 16:00:00,16724.26,2053.60,3868.00,1190.79,20218.73,5030.19,9293.62,1650.47,60029.66
2019-06-26 17:00:00,16736.67,2001.53,3904.61,1213.03,20558.68,5024.08,9322.58,1679.58,60440.78
2019-06-26 18:00:00,16287.29,1930.37,3887.62,1209.84,20585.86,4954.45,9201.64,1683.51,59740.59
2019-06-26 19:00:00,15744.07,1858.44,3848.18,1193.54,20126.31,4773.25,9271.15,1660.02,58474.97
2019-06-26 20:00:00,15325.31,1771.54,3766.75,1145.56,19256.38,4541.54,9125.89,1603.50,56536.46
2019-06-26 21:00:00,15164.76,1711.83,3674.69,1096.06,18146.02,4427.98,8835.51,1530.86,54587.70
2019-06-26 22:00:00,14850.27,1667.93,3640.37,1060.28,17137.76,4366.54,8589.26,1482.24,52794.65
2019-06-26 23:00:00,14233.08,1517.58,3607.58,996.07,15746.91,4178.09,7989.48,1405.42,49674.21
2019-06-27 00:00:00,13377.98,1424.96,3576.13,916.76,14207.01,3893.40,7193.56,1308.03,45897.83
2019-06-27 01:00:00,12644.82,1349.37,3528.57,846.65,12860.80,3637.34,6544.82,1217.24,42629.61
2019-06-27 02:00:00,12132.35,1201.01,3479.30,805.01,11963.36,3474.99,6128.17,1159.13,40343.31
2019-06-27 03:00:00,11764.64,1154.37,3429.50,772.53,11321.83,3344.18,5887.47,1126.04,38800.57
2019-06-27 04:00:00,11610.38,1112.27,3384.82,749.77,10946.88,3255.85,5804.28,1102.39,37966.66
2019-06-27 05:00:00,11711.51,1121.37,3347.45,740.28,10928.25,3229.10,5863.24,1101.94,38043.15
2019-06-27 06:00:00,12119.87,1250.40,3335.06,754.52,11392.97,3297.07,6141.26,1118.95,39410.10
2019-06-27 07:00:00,12585.59,1339.47,3346.50,776.46,12156.23,3421.81,6558.86,1159.84,41344.76
2019-06-27 08:00:00,13012.37,1415.09,3358.35,804.66,12686.24,3506.19,6815.15,1191.04,42789.09
2019-06-27 09:00:00,13742.54,1497.22,3401.35,845.67,13302.33,3727.40,7137.81,1233.66,44887.97
2019-06-27 10:00:00,14762.09,1582.46,3425.45,900.88,14148.82,4029.85,7622.21,1301.73,47773.49
2019-06-27 11:00:00,15835.86,1694.49,3491.42,965.72,15258.08,4358.13,8226.98,1380.77,51211.45
2019-06-27 12:00:00,16841.95,1814.14,3582.96,1031.29,16535.49,4670.87,8812.44,1459.97,54749.11
2019-06-27 13:00:00,17398.13,1919.68,3649.01,1090.36,17747.36,4881.97,9338.88,1520.91,57546.30
2019-06-27 14:00:00,17180.27,2010.14,3732.48,1142.96,18949.53,5047.29,9779.66,1576.89,59419.23
2019-06-27 15:00:00,16561.14,2047.40,3783.23,1187.16,19883.75,5153.19,9873.83,1630.12,60119.82
2019-06-27 16:00:00,16007.08,2057.67,3822.48,1218.87,20524.09,5206.66,9767.10,1687.21,60291.16
2019-06-27 17:00:00,15605.20,1991.51,3877.17,1237.99,21007.87,5226.75,9719.23,1722.92,60388.64
2019-06-27 18:00:00,15475.70,1965.87,3879.44,1231.04,21086.52,5142.68,9404.47,1711.77,59897.50
2019-06-27 19:00:00,15112.01,1940.09,3854.96,1211.80,20643.33,4966.73,8857.33,1671.83,58258.07
2019-06-27 20:00:00,14818.73,1872.71,3793.75,1166.47,19733.47,4772.58,8612.30,1616.70,56386.71
2019-06-27 21:00:00,14714.20,1806.80,3753.50,1116.55,18787.75,4621.05,8366.40,1543.22,54709.45
2019-06-27 22:00:00,14529.42,1739.22,3784.93,1077.02,18011.95,4536.78,8149.74,1507.30,53336.35
2019-06-27 23:00:00,13815.82,1597.16,3707.39,1004.78,16512.90,4272.98,7591.12,1412.67,49914.81
2019-06-28 00:00:00,13009.28,1470.01,3606.22,931.86,14832.38,3982.74,6896.76,1313.68,46042.91
2019-06-28 01:00:00,12176.30,1371.74,3504.90,863.75,13441.55,3724.64,6329.00,1235.52,42647.40
2019-06-28 02:00:00,11615.15,1287.70,3430.41,817.55,12455.13,3519.43,5945.10,1176.36,40246.84
2019-06-28 03:00:00,11269.71,1225.74,3372.89,783.83,11864.39,3338.09,5726.70,1125.34,38706.69
2019-06-28 04:00:00,11091.63,1196.40,3340.88,764.41,11451.10,3224.40,5609.95,1082.39,37761.17
2019-06-28 05:00:00,11130.39,1165.28,3314.08,753.75,11372.67,3190.87,5605.67,1070.81,37603.52
2019-06-28 06:00:00,11507.45,1160.58,3329.92,762.30,11740.92,3241.65,5837.80,1082.60,38663.22
2019-06-28 07:00:00,11863.48,1259.85,3329.88,776.34,12275.91,3310.31,6202.86,1134.14,40152.78
2019-06-28 08:00:00,12212.62,1347.91,3332.31,801.15,12805.49,3367.81,6455.91,1189.18,41512.38
2019-06-28 09:00:00,13106.04,1445.97,3413.38,859.94,13787.83,3606.24,6802.83,1240.39,44262.63
2019-06-28 10:00:00,14296.36,1574.68,3445.10,930.04,15073.30,3928.79,7317.28,1317.24,47882.80
2019-06-28 11:00:00,15475.37,1683.74,3519.31,1000.95,16432.81,4262.78,7943.36,1391.09,51709.40
2019-06-28 12:00:00,16567.56,1795.85,3607.75,1069.84,17780.03,4519.41,8489.95,1475.49,55305.87
2019-06-28 13:00:00,17517.20,1932.68,3682.58,1129.28,19010.29,4710.65,9038.93,1563.20,58584.79
2019-06-28 14:00:00,18351.11,2051.37,3754.71,1184.00,20099.20,4894.65,9572.05,1640.03,61547.13
2019-06-28 15:00:00,18672.26,2101.82,3803.85,1222.39,20909.76,5031.67,9983.69,1696.94,63422.38
2019-06-28 16:00:00,18492.96,2152.92,3853.53,1252.20,21495.78,5086.62,10307.95,1746.19,64388.14
2019-06-28 17:00:00,17668.37,2182.20,3887.42,1264.84,21903.50,5121.58,10544.40,1768.05,64340.37
2019-06-28 18:00:00,16535.49,2154.14,3871.92,1256.17,21861.53,5076.75,10627.19,1760.90,63144.09
2019-06-28 19:00:00,15519.38,2106.48,3863.79,1233.93,21452.70,4921.29,10447.84,1733.70,61279.11
2019-06-28 20:00:00,14910.43,2043.99,3841.27,1188.81,20509.06,4694.56,9828.39,1678.91,58695.44
2019-06-28 21:00:00,14564.83,1907.87,3754.52,1126.86,19385.21,4527.72,9167.71,1577.38,56012.09
2019-06-28 22:00:00,14248.53,1838.80,3711.17,1087.03,18547.46,4402.36,8690.19,1520.01,54045.55
2019-06-28 23:00:00,13595.85,1735.33,3640.44,1023.12,17187.26,4171.51,8049.00,1436.08,50838.60
2019-06-29 00:00:00,12868.80,1587.92,3582.33,950.57,15825.68,3914.12,7308.48,1343.54,47381.44
2019-06-29 01:00:00,12099.11,1481.71,3508.35,882.15,14523.37,3643.23,6621.19,1260.93,44020.04
2019-06-29 02:00:00,11554.78,1403.02,3441.21,833.41,13454.93,3431.50,6137.13,1191.60,41447.60
2019-06-29 03:00:00,11165.09,1338.81,3380.46,799.27,12652.64,3260.14,5767.29,1141.69,39505.41
2019-06-29 04:00:00,10935.92,1294.09,3337.52,774.52,12142.68,3135.50,5540.08,1109.24,38269.56
2019-06-29 05:00:00,10827.97,1236.70,3309.83,759.50,11884.94,3068.51,5414.43,1087.60,37589.48
2019-06-29 06:00:00,10852.35,1266.07,3294.25,754.09,11850.23,3062.19,5444.50,1079.87,37603.55
2019-06-29 07:00:00,10900.72,1271.13,3292.52,751.57,11893.34,3057.96,5518.22,1080.71,37766.17
2019-06-29 08:00:00,11261.33,1313.96,3294.67,773.57,12252.73,3084.60,5704.36,1105.85,38791.06
2019-06-29 09:00:00,12247.64,1405.31,3364.80,832.17,13390.93,3354.58,6210.86,1177.72,41984.02
2019-06-29 10:00:00,13339.14,1501.87,3451.09,907.48,14911.14,3701.25,6876.90,1261.50,45950.37
2019-06-29 11:00:00,14374.46,1607.68,3527.57,983.23,16503.58,4080.80,7567.97,1358.27,50003.56
2019-06-29 12:00:00,15322.26,1695.00,3648.17,1052.97,17979.34,4423.31,8218.22,1453.31,53792.59
2019-06-29 13:00:00,16083.16,1786.81,3733.57,1113.81,19194.16,4714.90,8816.17,1564.41,57006.99
2019-06-29 14:00:00,16255.67,1846.92,3799.50,1163.19,20166.59,4949.25,9321.97,1650.13,59153.21
2019-06-29 15:00:00,15248.16,1839.48,3830.08,1200.70,20866.09,5111.35,9765.37,1702.14,59563.36
2019-06-29 16:00:00,14169.09,1889.85,3869.30,1224.01,21380.27,5190.65,10098.00,1742.83,59564.00
2019-06-29 17:00:00,13621.01,1848.70,3915.43,1231.13,21701.18,5239.64,10320.15,1770.60,59647.84
2019-06-29 18:00:00,13528.33,1856.24,3911.42,1205.44,21280.25,5187.05,10453.26,1788.04,59210.03
2019-06-29 19:00:00,13220.71,1744.85,3848.11,1155.69,19768.27,5023.61,10290.60,1775.96,56827.80
2019-06-29 20:00:00,12853.20,1624.96,3794.32,1100.40,17912.26,4776.93,9868.61,1730.32,53661.02
2019-06-29 21:00:00,12704.81,1566.02,3694.11,1047.12,16709.31,4578.75,9392.41,1638.68,51331.22
2019-06-29 22:00:00,12515.13,1490.95,3630.07,1010.87,15802.94,4462.71,9009.22,1560.22,49482.11
2019-06-29 23:00:00,12084.10,1446.87,3534.15,951.70,14743.70,4200.41,8327.49,1457.69,46746.11
2019-06-30 00:00:00,11592.50,1340.38,3451.27,882.38,13526.62,3944.32,7622.42,1359.43,43719.31
2019-06-30 01:00:00,11178.77,1265.28,3398.04,818.17,12360.78,3704.39,6902.25,1275.57,40903.25
2019-06-30 02:00:00,10759.82,1211.46,3339.23,776.30,11491.27,3495.27,6340.48,1209.32,38623.15
2019-06-30 03:00:00,10425.39,1166.21,3289.97,743.24,10881.09,3321.52,5894.04,1157.46,36878.90
2019-06-30 04:00:00,10170.20,1128.94,3244.92,717.50,10447.44,3195.93,5467.14,1117.81,35489.87
2019-06-30 05:00:00,10035.85,1071.85,3224.66,702.78,10213.20,3099.24,5266.15,1092.41,34706.15
2019-06-30 06:00:00,10025.60,1117.85,3189.29,701.08,10162.37,3056.35,5169.76,1082.78,34505.09
2019-06-30 07:00:00,10006.18,1122.87,3175.30,697.76,10158.26,3017.33,5204.82,1078.49,34461.01
2019-06-30 08:00:00,10164.20,1156.41,3166.17,720.71,10536.71,2992.35,5251.55,1089.26,35077.36
2019-06-30 09:00:00,10644.08,1232.14,3251.90,780.99,11496.29,3173.01,5512.61,1141.35,37232.37
2019-06-30 10:00:00,11289.54,1316.92,3351.61,845.81,12592.81,3466.87,5809.48,1195.46,39868.51
2019-06-30 11:00:00,11921.70,1393.89,3441.23,901.16,13712.23,3820.96,6080.63,1262.18,42533.98
2019-06-30 12:00:00,12603.14,1515.93,3561.45,955.12,14856.84,4156.67,6355.00,1325.82,45329.96
2019-06-30 13:00:00,13495.47,1619.69,3681.69,1009.20,15926.11,4465.48,6582.05,1413.11,48192.80
2019-06-30 14:00:00,14177.05,1698.24,3777.98,1057.82,16767.11,4689.15,6865.70,1491.84,50524.89
2019-06-30 15:00:00,14639.67,1756.47,3839.83,1090.59,17546.01,4856.65,7226.80,1546.53,52502.54
2019-06-30 16:00:00,15220.35,1778.65,3877.89,1116.78,18061.97,4982.42,7630.53,1595.80,54264.39
2019-06-30 17:00:00,15704.68,1808.84,3898.78,1129.46,18373.38,5013.81,8033.11,1627.31,55589.38
2019-06-30 18:00:00,15915.61,1837.94,3869.99,1130.82,18356.96,4987.80,8363.81,1642.28,56105.21
2019-06-30 19:00:00,15727.03,1799.63,3773.14,1112.53,18022.80,4855.00,8532.56,1618.55,55441.25
2019-06-30 20:00:00,15233.02,1764.59,3719.07,1071.76,17372.72,4638.16,8459.61,1568.59,53827.53
2019-06-30 21:00:00,14905.58,1700.52,3658.38,1023.65,16638.66,4476.27,8241.65,1511.07,52155.78
2019-06-30 22:00:00,14631.65,1611.02,3618.53,996.09,16180.13,4396.29,8044.70,1474.70,50953.12
2019-06-30 23:00:00,13865.67,1554.18,3538.79,932.97,15111.38,4151.82,7484.06,1385.66,48024.54
2019-07-01 00:00:00,12931.87,1451.44,3490.93,861.77,13770.95,3860.10,6773.44,1276.32,44416.80
2019-07-01 01:00:00,12214.47,1342.70,3420.96,811.34,12593.49,3586.33,6165.12,1200.72,41335.13
2019-07-01 02:00:00,11701.19,1261.31,3345.05,766.55,11764.78,3374.01,5761.51,1139.21,39113.61
2019-07-01 03:00:00,11371.30,1223.57,3327.61,740.16,11233.68,3217.77,5496.08,1102.11,37712.28
2019-07-01 04:00:00,11204.25,1197.02,3294.12,721.95,10949.78,3110.35,5391.66,1072.54,36941.68
2019-07-01 05:00:00,11292.55,1190.45,3283.37,715.69,10984.42,3072.38,5429.33,1066.67,37034.85
2019-07-01 06:00:00,11643.20,1247.67,3273.09,731.77,11399.78,3127.40,5697.19,1086.02,38206.12
2019-07-01 07:00:00,11945.66,1317.78,3282.57,754.81,12053.77,3211.60,6047.23,1120.58,39734.00
2019-07-01 08:00:00,12392.84,1386.32,3307.23,792.01,12630.76,3298.98,6252.08,1157.43,41217.65
2019-07-01 09:00:00,13262.92,1466.30,3375.93,850.84,13519.66,3596.12,6588.16,1226.67,43886.60
2019-07-01 10:00:00,14346.46,1572.73,3449.31,910.40,14718.93,3945.85,7010.79,1300.75,47255.22
2019-07-01 11:00:00,15475.29,1704.13,3536.97,968.95,16062.52,4299.64,7621.31,1384.03,51052.84
2019-07-01 12:00:00,16504.76,1832.06,3615.78,1031.21,17347.33,4636.57,8209.85,1472.36,54649.93
2019-07-01 13:00:00,17330.68,1895.50,3684.18,1087.78,18397.74,4892.04,8765.66,1547.65,57601.23
2019-07-01 14:00:00,18031.44,1929.60,3752.94,1129.32,19241.51,5082.14,9256.73,1623.70,60047.38
2019-07-01 15:00:00,18625.78,1884.56,3843.66,1163.78,19789.85,5213.30,9660.13,1699.59,61880.65
2019-07-01 16:00:00,18963.83,1830.37,3893.05,1181.27,20233.51,5270.37,10021.58,1747.15,63141.14
2019-07-01 17:00:00,18958.74,1869.41,3917.65,1170.92,20582.79,5263.34,10291.20,1773.14,63827.19
2019-07-01 18:00:00,18395.70,1891.69,3913.41,1155.33,20556.27,5162.27,10410.89,1756.71,63242.27
2019-07-01 19:00:00,17664.24,1870.06,3874.37,1138.86,19865.61,5017.27,10301.82,1716.88,61449.12
2019-07-01 20:00:00,16942.46,1752.39,3847.31,1102.83,18759.12,4863.92,9884.22,1672.03,58824.28
2019-07-01 21:00:00,16438.90,1763.23,3761.85,1054.34,17806.16,4704.73,9502.20,1588.94,56620.34
2019-07-01 22:00:00,15940.07,1728.44,3716.13,1029.70,17339.35,4615.86,9207.59,1532.71,55109.84
2019-07-01 23:00:00,14995.48,1617.33,3632.74,968.16,16079.81,4351.71,8505.69,1437.54,51588.45
2019-07-02 00:00:00,13942.63,1490.05,3578.38,892.39,14743.44,4028.33,7727.17,1334.21,47736.58
2019-07-02 01:00:00,13105.85,1370.82,3501.06,837.54,13512.93,3746.40,7055.10,1260.77,44390.49
2019-07-02 02:00:00,12461.54,1284.99,3446.09,801.56,12697.52,3538.35,6557.49,1200.95,41988.49
2019-07-02 03:00:00,12086.19,1261.82,3402.26,778.34,12104.97,3380.32,6207.23,1168.07,40389.20
2019-07-02 04:00:00,11923.29,1223.08,3388.58,759.95,11827.47,3267.94,6016.55,1149.13,39555.99
2019-07-02 05:00:00,11990.85,1206.06,3364.01,757.65,11853.25,3218.76,5965.32,1134.36,39490.26
2019-07-02 06:00:00,12373.91,1245.66,3365.45,775.21,12258.24,3269.80,6185.60,1149.56,40623.43
2019-07-02 07:00:00,12668.16,1328.56,3365.71,799.18,12837.93,3352.89,6462.93,1188.04,42003.40
2019-07-02 08:00:00,13003.01,1339.74,3399.49,834.51,13326.86,3427.10,6638.09,1219.01,43187.81
2019-07-02 09:00:00,13794.50,1489.72,3447.25,884.82,14181.38,3698.70,6983.55,1270.98,45750.90
2019-07-02 10:00:00,14805.42,1632.15,3479.74,946.23,15300.39,4025.58,7496.16,1337.93,49023.61
2019-07-02 11:00:00,15990.17,1761.60,3463.62,1014.46,16555.81,4370.16,8086.96,1409.98,52652.77
2019-07-02 12:00:00,17007.24,1860.82,3535.19,1078.07,17684.53,4693.32,8645.17,1496.59,56000.93
2019-07-02 13:00:00,17419.46,1916.38,3606.77,1129.47,18634.37,4939.01,9143.89,1561.17,58350.51
2019-07-02 14:00:00,17327.27,2065.05,3676.11,1175.77,19445.19,5139.95,9655.78,1638.54,60123.66
2019-07-02 15:00:00,17127.52,2104.44,3731.39,1209.04,20119.67,5261.27,10055.63,1710.50,61319.46
2019-07-02 16:00:00,16819.45,2080.50,3781.06,1230.54,20732.07,5269.64,10372.02,1758.20,62043.47
2019-07-02 17:00:00,16530.72,2113.34,3792.04,1238.75,21212.65,5229.13,10601.55,1790.84,62509.00
2019-07-02 18:00:00,16079.21,2045.52,3809.21,1230.69,21274.62,5122.16,10627.76,1788.22,61977.39
2019-07-02 19:00:00,15464.03,1992.40,3815.73,1217.45,20879.64,4956.65,10319.37,1761.98,60407.25
2019-07-02 20:00:00,14968.87,1885.66,3780.69,1173.96,20058.15,4769.66,9832.70,1700.25,58169.94
2019-07-02 21:00:00,14682.51,1828.35,3715.08,1123.64,19058.74,4616.88,9256.93,1617.70,55899.83
2019-07-02 22:00:00,14378.16,1737.65,3670.77,1086.05,18223.76,4533.32,8882.90,1569.41,54082.02
2019-07-02 23:00:00,13669.99,1637.65,3589.09,1018.72,16627.97,4295.31,8200.06,1472.09,50510.88
2019-07-03 00:00:00,12776.85,1503.68,3541.79,942.61,15031.24,4008.27,7436.26,1362.73,46603.45
2019-07-03 01:00:00,12212.18,1390.79,3476.71,878.07,13650.14,3754.99,6810.72,1285.51,43459.11
2019-07-03 02:00:00,11762.82,1302.37,3423.15,834.23,12678.46,3574.33,6437.69,1229.36,41242.41
2019-07-03 03:00:00,11436.62,1243.17,3388.65,796.66,11947.76,3429.51,6186.18,1192.76,39621.31
2019-07-03 04:00:00,11193.77,1202.69,3348.27,770.08,11573.15,3331.94,6020.92,1158.85,38599.67
2019-07-03 05:00:00,11255.50,1208.72,3330.18,768.15,11526.59,3289.80,6036.90,1142.63,38558.45
2019-07-03 06:00:00,11660.65,1235.41,3335.17,783.32,11893.97,3339.59,6172.56,1154.06,39574.74
2019-07-03 07:00:00,12032.56,1323.51,3336.02,801.49,12524.53,3432.95,6475.67,1184.07,41110.81
2019-07-03 08:00:00,12451.35,1366.01,3351.14,831.42,13057.36,3504.95,6675.98,1212.03,42450.25
2019-07-03 09:00:00,13347.72,1440.15,3400.75,874.29,13821.21,3745.05,6948.27,1266.83,44844.28
2019-07-03 10:00:00,14373.05,1544.58,3501.87,926.02,14747.18,4051.25,7321.72,1329.06,47794.72
2019-07-03 11:00:00,15150.57,1654.13,3571.85,981.65,15778.73,4334.51,7744.76,1405.78,50621.97
2019-07-03 12:00:00,15552.02,1759.76,3632.73,1045.96,16777.50,4601.27,8129.09,1497.59,52995.93
2019-07-03 13:00:00,15470.96,1854.57,3709.70,1102.86,17783.22,4817.38,8535.65,1573.91,54848.26
2019-07-03 14:00:00,15428.37,1922.96,3786.72,1160.49,18905.01,5010.44,8991.92,1655.39,56861.30
2019-07-03 15:00:00,15657.11,1905.63,3846.32,1200.43,19796.68,5126.33,9409.83,1714.18,58656.51
2019-07-03 16:00:00,16326.43,1839.39,3892.22,1227.78,20536.90,5201.40,9626.24,1766.36,60416.73
2019-07-03 17:00:00,16833.47,1806.53,3910.89,1246.10,20962.76,5217.99,9378.50,1800.95,61157.19
2019-07-03 18:00:00,16672.96,1765.96,3898.63,1235.78,20956.23,5121.62,9036.27,1784.01,60471.47
2019-07-03 19:00:00,15945.81,1723.73,3873.70,1209.34,20367.68,4944.79,8814.87,1732.67,58612.59
2019-07-03 20:00:00,15316.47,1682.76,3799.04,1167.63,19203.83,4731.61,8626.31,1667.36,56195.01
2019-07-03 21:00:00,15064.34,1641.78,3695.21,1112.02,18002.08,4564.81,8387.92,1590.25,54058.41
2019-07-03 22:00:00,14787.59,1618.80,3639.75,1070.05,17155.16,4427.03,8274.41,1529.28,52502.06
2019-07-03 23:00:00,14123.31,1482.79,3554.42,1006.83,16007.14,4153.87,7842.35,1444.90,49615.61
2019-07-04 00:00:00,13365.99,1397.28,3440.26,934.94,14686.03,3847.81,7257.97,1355.14,46285.42
2019-07-04 01:00:00,12721.23,1345.40,3291.05,858.07,13529.79,3640.89,6725.49,1273.09,43385.03
2019-07-04 02:00:00,12271.00,1301.98,3245.54,819.02,12699.62,3472.27,6299.47,1214.45,41323.36
2019-07-04 03:00:00,11995.07,1261.67,3218.69,789.26,12153.05,3366.12,5977.65,1171.37,39932.87
2019-07-04 04:00:00,11740.29,1231.70,3192.34,766.96,11835.91,3318.01,5762.27,1144.58,38992.05
2019-07-04 05:00:00,11491.70,1190.34,3200.68,761.36,11761.55,3305.15,5675.28,1130.79,38516.85
2019-07-04 06:00:00,11380.12,1253.05,3186.16,768.14,11868.42,3334.38,5733.11,1131.37,38654.75
2019-07-04 07:00:00,11297.68,1286.28,3192.97,776.70,12003.81,3367.58,5830.88,1138.92,38894.82
2019-07-04 08:00:00,11409.18,1305.30,3165.33,782.06,12182.58,3350.40,5904.63,1153.77,39253.24
2019-07-04 09:00:00,12020.53,1368.06,3219.35,832.92,13062.59,3517.77,6222.75,1207.19,41451.15
2019-07-04 10:00:00,13129.39,1451.68,3310.86,897.30,14335.50,3820.21,6724.25,1278.41,44947.62
2019-07-04 11:00:00,14319.42,1542.19,3398.39,973.68,15814.91,4182.16,7288.25,1357.06,48876.04
2019-07-04 12:00:00,15230.52,1666.38,3498.76,1043.06,17154.51,4488.17,7819.10,1428.28,52328.77
2019-07-04 13:00:00,16055.53,1752.91,3601.38,1101.86,18278.43,4760.47,8339.75,1507.18,55397.51
2019-07-04 14:00:00,16785.23,1828.11,3701.56,1154.54,19152.95,5020.80,8827.70,1588.76,58059.65
2019-07-04 15:00:00,17312.44,1887.95,3766.59,1184.45,19758.18,5203.47,9191.52,1649.83,59954.43
2019-07-04 16:00:00,17637.74,1924.41,3824.74,1206.57,20180.97,5312.10,9483.94,1699.28,61269.75
2019-07-04 17:00:00,17652.53,1990.80,3856.06,1216.00,20251.06,5334.06,9679.10,1734.27,61713.87
2019-07-04 18:00:00,17445.67,2003.46,3851.55,1207.95,19988.15,5288.45,9745.13,1742.72,61273.08
2019-07-04 19:00:00,16905.41,1937.45,3810.89,1176.30,19520.04,5097.35,9585.48,1707.31,59740.24
2019-07-04 20:00:00,16117.12,1861.02,3760.44,1122.31,18575.56,4831.26,9227.26,1641.72,57136.69
2019-07-04 21:00:00,15484.00,1758.68,3679.35,1065.49,17539.20,4630.19,8772.17,1561.48,54490.56
2019-07-04 22:00:00,14997.96,1643.35,3615.93,1023.14,16807.20,4504.37,8421.10,1506.84,52519.89
2019-07-04 23:00:00,14456.35,1626.92,3543.82,982.86,15984.25,4327.40,8066.20,1440.70,50428.51
2019-07-05 00:00:00,13825.65,1567.44,3537.32,941.42,15208.18,4135.08,7623.40,1378.24,48216.74
2019-07-05 01:00:00,13010.65,1501.83,3454.71,881.94,14185.66,3901.29,7110.84,1327.60,45374.53
2019-07-05 02:00:00,12389.38,1421.60,3391.22,837.68,13318.20,3718.56,6703.17,1267.26,43047.07
2019-07-05 03:00:00,11943.02,1353.40,3328.91,803.50,12729.27,3530.06,6403.78,1218.20,41310.13
2019-07-05 04:00:00,11716.37,1323.93,3290.17,784.89,12331.68,3407.66,6214.58,1185.71,40254.98
2019-07-05 05:00:00,11692.48,1310.63,3255.04,771.83,12256.65,3358.62,6156.31,1169.45,39971.01
2019-07-05 06:00:00,11936.94,1341.93,3247.48,772.07,12530.52,3394.22,6298.62,1170.75,40692.52
2019-07-05 07:00:00,12070.88,1374.70,3225.44,775.54,12960.11,3436.44,6468.52,1197.50,41509.13
2019-07-05 08:00:00,12374.61,1421.12,3228.28,796.60,13276.96,3477.27,6626.06,1224.20,42425.10
2019-07-05 09:00:00,13297.17,1521.54,3304.76,849.70,14053.98,3696.65,7034.10,1284.11,45042.01
2019-07-05 10:00:00,14399.00,1644.21,3360.53,915.55,15243.56,4042.95,7635.40,1371.45,48612.64
2019-07-05 11:00:00,15472.65,1781.80,3459.06,985.58,16420.39,4406.97,8296.84,1449.82,52273.11
2019-07-05 12:00:00,16508.76,1896.47,3551.04,1054.15,17561.49,4715.59,8889.30,1535.99,55712.79
2019-07-05 13:00:00,17394.71,2010.95,3636.13,1111.35,18557.39,4982.79,9397.14,1621.22,58711.69
2019-07-05 14:00:00,18132.56,2109.09,3721.26,1165.52,19427.88,5190.98,9872.97,1692.73,61312.99
2019-07-05 15:00:00,18677.56,2191.60,3790.62,1208.20,20196.61,5333.74,10247.98,1751.74,63398.04
2019-07-05 16:00:00,19017.06,2217.80,3874.13,1242.03,20902.77,5435.01,10558.44,1802.44,65049.69
2019-07-05 17:00:00,19009.74,2233.85,3904.35,1253.97,21363.46,5457.14,10802.50,1823.49,65848.49
2019-07-05 18:00:00,18717.97,2233.18,3905.17,1245.69,21475.60,5396.43,10853.27,1828.06,65655.38
2019-07-05 19:00:00,18025.73,2177.89,3874.68,1216.16,21010.19,5215.24,10705.99,1799.86,64025.74
2019-07-05 20:00:00,17225.52,2066.55,3851.78,1172.62,20086.40,4965.31,10295.54,1747.92,61411.64
2019-07-05 21:00:00,16513.72,1979.46,3754.74,1117.13,19061.54,4746.82,9816.74,1644.82,58634.97
2019-07-05 22:00:00,15974.85,1911.57,3734.82,1080.97,18292.82,4613.75,9423.91,1591.36,56624.04
2019-07-05 23:00:00,15171.82,1788.71,3686.81,1031.07,17063.99,4381.55,8790.64,1517.39,53431.97
2019-07-06 00:00:00,14283.99,1660.06,3625.45,965.49,15795.65,4127.05,8066.73,1425.81,49950.23
2019-07-06 01:00:00,13246.32,1534.97,3488.95,910.54,14769.89,3835.15,7400.82,1343.43,46530.07
2019-07-06 02:00:00,12550.23,1454.04,3413.27,863.46,13805.95,3629.97,6948.05,1285.58,43950.54
